customer_id,age,job_code,marital_status_code,ed_level,balance,housing_status_code,loan_status_code,contact,month,duration,campaign,pdays,previous,poutcome,results
417,43,10,1,1,0,0,0,2,may,245,1,-1,0,3,no
418,52,1,0,0,55,1,1,2,may,186,1,-1,0,3,no
419,33,9,1,1,72,0,0,2,may,623,1,-1,0,3,no
420,49,4,2,2,163,0,0,2,may,496,3,-1,0,3,no
421,32,4,2,2,151,0,0,2,may,118,1,-1,0,3,no
422,39,0,2,1,113,0,0,2,may,342,1,-1,0,3,no
423,40,1,1,1,0,0,0,2,may,225,1,-1,0,3,no
424,38,9,2,2,9,0,0,2,may,185,3,-1,0,3,no
425,43,4,1,1,375,0,0,2,may,196,2,-1,0,3,no
426,39,7,1,1,1142,0,0,2,may,276,1,-1,0,3,no
427,54,1,1,0,2102,0,0,2,may,76,1,-1,0,3,no
428,38,9,2,2,4325,0,0,2,may,87,1,-1,0,3,no
429,40,1,1,1,217,0,0,2,may,195,1,-1,0,3,no
430,55,0,1,1,131,0,0,2,may,744,1,-1,0,3,no
431,42,4,1,2,1680,0,0,2,may,765,1,-1,0,3,no
432,39,1,1,1,0,0,0,2,may,262,1,-1,0,3,no
433,40,1,1,0,46,0,0,2,may,119,1,-1,0,3,no
434,32,1,1,1,320,0,0,2,may,198,2,-1,0,3,no
435,55,0,1,1,183,0,0,2,may,150,1,-1,0,3,no
436,45,1,1,1,39,0,0,2,may,241,1,-1,0,3,no
437,35,4,2,2,560,0,0,2,may,181,1,-1,0,3,no
438,58,9,0,1,469,0,0,2,may,196,1,-1,0,3,no
439,35,0,1,1,530,0,0,2,may,149,1,-1,0,3,no
440,49,7,1,0,61,0,0,2,may,246,1,-1,0,3,no
441,34,9,2,2,242,0,0,2,may,112,1,-1,0,3,no
442,36,1,1,1,139,0,0,2,may,309,2,-1,0,3,no
443,24,6,2,1,0,0,0,2,may,278,1,-1,0,3,no
444,34,9,1,1,367,0,0,2,may,140,1,-1,0,3,no
445,51,0,0,1,228,0,0,2,may,136,1,-1,0,3,no
446,39,9,2,3,45248,0,0,2,may,1623,1,-1,0,3,yes
447,50,6,1,3,-84,0,0,2,may,101,1,-1,0,3,no
448,32,7,2,1,310,0,0,2,may,144,1,-1,0,3,no
449,42,1,1,3,132,0,0,2,may,238,1,-1,0,3,no
450,50,9,1,1,797,0,0,2,may,354,1,-1,0,3,no
451,40,7,1,1,71,0,0,2,may,79,1,-1,0,3,no
452,46,4,0,3,2,0,0,2,may,187,1,-1,0,3,no
453,37,4,1,2,231,1,1,2,may,451,2,-1,0,3,no
454,34,1,1,1,270,1,1,2,may,159,1,-1,0,3,no
455,44,1,1,1,274,1,1,2,may,409,1,-1,0,3,no
456,40,0,2,1,-109,1,1,2,may,170,1,-1,0,3,no
457,37,9,1,1,1,0,0,2,may,608,1,-1,0,3,yes
458,33,1,2,1,-60,0,0,2,may,243,1,-1,0,3,no
459,35,1,1,1,89,0,0,2,may,145,2,-1,0,3,no
460,58,1,0,1,-11,0,0,2,may,112,1,-1,0,3,no
461,39,1,1,0,0,0,0,2,may,262,2,-1,0,3,no
462,43,1,1,1,-509,0,0,2,may,124,1,-1,0,3,no
463,39,10,1,0,408,0,0,2,may,53,1,-1,0,3,no
464,36,7,2,0,58,0,0,2,may,134,1,-1,0,3,no
465,57,5,2,1,1640,1,1,2,may,204,4,-1,0,3,no
466,36,0,2,1,20,0,0,2,may,186,1,-1,0,3,no
467,50,1,1,0,71,0,0,2,may,678,1,-1,0,3,no
468,55,1,1,1,52,0,0,2,may,182,1,-1,0,3,no
469,44,6,1,2,292,0,0,2,may,162,1,-1,0,3,no
470,44,7,0,1,424,0,0,2,may,27,1,-1,0,3,no
471,39,3,2,0,109,0,0,2,may,699,3,-1,0,3,no
472,46,1,1,3,1044,0,0,2,may,43,1,-1,0,3,no
473,39,1,1,1,983,0,0,2,may,97,1,-1,0,3,no
474,34,0,1,1,869,0,0,2,may,1677,1,-1,0,3,yes
475,40,1,1,0,668,0,0,2,may,283,2,-1,0,3,no
476,50,4,1,2,964,0,0,2,may,323,1,-1,0,3,no
477,31,4,2,1,301,0,0,2,may,82,1,-1,0,3,no
478,37,0,2,1,140,0,0,2,may,310,1,-1,0,3,no
479,39,4,2,1,1877,0,0,2,may,185,1,-1,0,3,no
480,51,1,1,0,1127,0,0,2,may,47,1,-1,0,3,no
481,41,9,1,1,871,0,0,2,may,145,1,-1,0,3,no
482,41,9,1,1,767,1,1,2,may,204,1,-1,0,3,no
483,43,1,1,1,0,0,0,2,may,187,1,-1,0,3,no
484,30,7,2,1,209,0,0,2,may,30,2,-1,0,3,no
485,54,4,0,0,0,0,0,2,may,472,1,-1,0,3,no
486,43,1,0,1,110,1,1,2,may,448,1,-1,0,3,no
487,59,4,0,2,-76,1,1,2,may,264,1,-1,0,3,no
488,47,9,1,3,178,0,0,2,may,169,1,-1,0,3,no
489,40,1,1,0,-66,0,0,2,may,288,1,-1,0,3,no
490,32,9,1,1,0,0,0,2,may,176,2,-1,0,3,no
491,29,1,1,1,1,0,0,2,may,215,1,-1,0,3,no
492,36,1,1,1,0,0,0,2,may,337,1,-1,0,3,no
493,55,10,1,2,5345,0,0,2,may,278,1,-1,0,3,no
494,30,1,0,1,-209,0,0,2,may,188,2,-1,0,3,no
495,39,0,2,1,0,0,0,2,may,174,2,-1,0,3,no
496,39,1,0,1,42,0,0,2,may,226,2,-1,0,3,no
497,50,1,0,1,41,0,0,2,may,190,1,-1,0,3,no
498,44,1,1,1,-99,0,0,2,may,111,2,-1,0,3,no
499,37,9,2,1,17,0,0,2,may,164,1,-1,0,3,no
500,46,0,1,0,276,1,1,2,may,157,2,-1,0,3,no
501,32,9,2,3,-170,0,0,2,may,46,1,-1,0,3,no
502,37,4,2,2,230,1,1,2,may,374,1,-1,0,3,no
503,29,1,1,1,9,0,0,2,may,349,1,-1,0,3,no
504,41,1,1,1,946,0,0,2,may,325,1,-1,0,3,no
505,45,1,1,0,1297,0,0,2,may,233,2,-1,0,3,no
506,57,5,0,1,-331,0,0,2,may,531,1,-1,0,3,no
507,48,1,2,1,44,0,0,2,may,153,1,-1,0,3,no
508,60,5,1,1,15,0,0,2,may,80,1,-1,0,3,no
509,26,0,2,1,712,0,0,2,may,232,1,-1,0,3,no
510,58,5,1,1,5435,0,0,2,may,118,1,-1,0,3,no
511,34,0,1,1,507,0,0,2,may,190,1,-1,0,3,no
512,55,10,0,1,387,0,0,2,may,918,1,-1,0,3,yes
513,41,1,1,0,0,1,1,2,may,238,1,-1,0,3,no
514,50,4,0,1,1716,0,0,2,may,82,1,-1,0,3,no
515,49,2,1,1,167,1,1,2,may,198,3,-1,0,3,no
516,44,0,1,3,40,1,1,2,may,160,2,-1,0,3,no
517,44,1,1,0,148,0,0,2,may,211,1,-1,0,3,no
518,31,9,1,1,17,1,1,2,may,120,1,-1,0,3,no
519,34,1,2,2,1011,0,0,2,may,136,1,-1,0,3,no
520,46,4,2,3,1527,0,0,2,may,269,1,-1,0,3,no
521,42,4,1,2,744,0,0,2,may,157,1,-1,0,3,no
522,52,0,1,1,484,0,0,2,may,128,1,-1,0,3,no
523,29,4,2,2,0,0,0,2,may,211,1,-1,0,3,no
524,53,5,1,0,136,0,0,2,may,267,2,-1,0,3,no
525,43,1,1,1,1335,0,0,2,may,371,2,-1,0,3,no
526,38,4,1,1,517,0,0,2,may,288,2,-1,0,3,no
527,46,4,1,2,459,0,0,2,may,221,1,-1,0,3,no
528,48,4,0,3,549,0,0,2,may,427,1,-1,0,3,no
529,30,0,0,1,83,1,1,2,may,310,1,-1,0,3,no
530,44,1,1,0,213,0,0,2,may,158,1,-1,0,3,no
531,31,3,1,0,203,0,0,2,may,604,3,-1,0,3,no
532,42,7,2,1,518,0,0,2,may,198,1,-1,0,3,no
533,40,4,2,2,3877,0,0,2,may,145,1,-1,0,3,no
534,52,0,1,1,1236,0,0,2,may,247,1,-1,0,3,no
535,45,1,0,1,756,0,0,2,may,179,2,-1,0,3,no
536,48,1,1,1,157,0,0,2,may,73,1,-1,0,3,no
537,45,1,1,0,-66,0,0,2,may,263,2,-1,0,3,no
538,34,1,1,3,245,0,0,2,may,13,1,-1,0,3,no
539,34,1,1,0,-144,0,0,2,may,79,2,-1,0,3,no
540,46,1,1,1,71,0,0,2,may,416,1,-1,0,3,no
541,49,7,0,1,505,0,0,2,may,162,1,-1,0,3,no
542,50,9,1,0,249,0,0,2,may,129,1,-1,0,3,no
543,34,0,2,1,0,0,0,2,may,150,1,-1,0,3,no
544,40,10,2,1,11,0,0,2,may,43,1,-1,0,3,no
545,36,0,1,1,639,0,0,2,may,191,1,-1,0,3,no
546,59,1,0,3,124,0,0,2,may,26,1,-1,0,3,no
547,45,1,1,1,82,0,0,2,may,250,1,-1,0,3,no
548,36,6,1,2,107,0,0,2,may,146,1,-1,0,3,no
549,56,7,1,1,473,0,0,2,may,416,1,-1,0,3,no
550,42,7,0,1,372,1,1,2,may,121,2,-1,0,3,no
551,30,0,1,1,46,0,0,2,may,114,2,-1,0,3,no
552,30,8,2,2,34,0,0,2,may,289,1,-1,0,3,no
553,47,6,1,3,935,0,0,2,may,225,1,-1,0,3,no
554,33,1,1,1,-10,0,0,2,may,123,1,-1,0,3,no
555,36,0,1,1,-106,0,0,2,may,130,2,-1,0,3,no
556,39,7,0,0,471,0,0,2,may,161,2,-1,0,3,no
557,56,0,0,1,778,0,0,2,may,149,2,-1,0,3,no
558,39,1,0,3,170,0,0,2,may,268,2,-1,0,3,no
559,42,9,1,1,315,0,0,2,may,259,2,-1,0,3,no
560,52,1,1,1,3165,0,0,2,may,26,1,-1,0,3,no
561,36,0,0,1,131,0,0,2,may,153,1,-1,0,3,no
562,35,2,1,1,204,0,0,2,may,424,2,-1,0,3,no
563,47,9,1,1,83,0,0,2,may,179,2,-1,0,3,no
564,59,7,0,1,0,1,1,2,may,97,1,-1,0,3,no
565,57,1,1,0,5431,1,1,2,may,383,1,-1,0,3,no
566,38,4,1,3,1759,0,0,2,may,440,1,-1,0,3,no
567,46,10,1,1,-125,0,0,2,may,23,1,-1,0,3,no
568,34,1,1,1,0,0,0,2,may,195,1,-1,0,3,no
569,28,7,2,1,5090,0,0,2,may,1297,3,-1,0,3,yes
570,38,9,1,3,573,0,0,2,may,87,1,-1,0,3,no
571,56,1,1,1,1602,0,0,2,may,427,1,-1,0,3,no
572,41,1,2,0,-137,1,1,2,may,189,1,-1,0,3,no
573,52,9,1,3,0,0,0,2,may,195,1,-1,0,3,no
574,54,7,1,1,193,0,0,2,may,179,1,-1,0,3,no
575,61,5,1,1,195,1,1,2,may,179,1,-1,0,3,no
576,53,2,1,1,288,0,0,2,may,69,1,-1,0,3,no
577,47,9,1,1,19,0,0,2,may,105,2,-1,0,3,no
578,53,1,1,0,25,0,0,2,may,266,3,-1,0,3,no
579,46,7,1,1,216,0,0,2,may,524,2,-1,0,3,no
580,39,1,0,0,190,1,1,2,may,96,2,-1,0,3,no
581,56,9,0,1,99,0,0,2,may,155,2,-1,0,3,no
582,55,7,0,0,2298,0,0,2,may,162,2,-1,0,3,no
583,44,4,1,2,17,0,0,2,may,352,2,-1,0,3,no
584,37,9,1,0,0,0,0,2,may,76,4,-1,0,3,no
585,35,1,1,0,0,0,0,2,may,154,2,-1,0,3,no
586,55,1,1,1,840,0,0,2,may,310,2,-1,0,3,no
587,37,7,1,1,358,0,0,2,may,390,3,-1,0,3,no
588,30,9,2,1,0,0,0,2,may,369,1,-1,0,3,no
589,37,1,1,0,-325,1,1,2,may,112,2,-1,0,3,no
590,36,9,2,1,-15,0,0,2,may,341,3,-1,0,3,no
591,38,9,1,1,581,0,0,2,may,79,1,-1,0,3,no
592,41,0,0,0,4070,0,0,2,may,140,2,-1,0,3,no
593,48,5,1,1,74,1,1,2,may,315,1,-1,0,3,no
594,55,7,0,1,141,0,0,2,may,262,2,-1,0,3,no
595,28,7,0,1,89,0,0,2,may,174,2,-1,0,3,no
596,54,7,1,1,0,0,0,2,may,138,3,-1,0,3,no
597,30,1,1,1,450,0,0,2,may,526,2,-1,0,3,no
598,48,9,1,2,310,0,0,2,may,135,1,-1,0,3,no
599,31,6,1,1,0,0,0,2,may,36,5,-1,0,3,no
600,38,1,1,1,384,0,0,2,may,1906,3,-1,0,3,no
601,37,1,1,1,395,0,0,2,may,219,2,-1,0,3,no
602,37,7,2,3,-118,0,0,2,may,147,2,-1,0,3,no
603,56,1,1,0,5,1,1,2,may,407,2,-1,0,3,no
604,51,1,1,1,50,1,1,2,may,121,1,-1,0,3,no
605,39,1,1,1,285,1,1,2,may,209,1,-1,0,3,no
606,49,9,1,3,15,0,0,2,may,92,2,-1,0,3,no
607,51,1,1,0,653,1,1,2,may,208,1,-1,0,3,no
608,43,6,1,1,918,0,0,2,may,193,1,-1,0,3,no
609,32,7,1,1,243,1,1,2,may,144,1,-1,0,3,no
610,29,9,2,2,405,0,0,2,may,65,1,-1,0,3,no
611,48,4,0,2,1328,0,0,2,may,339,1,-1,0,3,no
612,55,7,1,0,255,0,0,2,may,285,1,-1,0,3,no
613,53,1,1,1,3397,0,0,2,may,231,1,-1,0,3,no
614,47,9,1,3,2106,0,0,2,may,168,1,-1,0,3,no
615,39,4,1,2,2877,0,0,2,may,278,1,-1,0,3,no
616,31,1,2,2,60,1,1,2,may,389,1,-1,0,3,no
617,39,1,1,0,2226,0,0,2,may,158,1,-1,0,3,no
618,40,1,1,0,2880,0,0,2,may,145,2,-1,0,3,no
619,40,9,2,3,-5,0,0,2,may,78,2,-1,0,3,no
620,48,9,1,1,147,0,0,2,may,142,3,-1,0,3,no
621,33,9,0,1,7,1,1,2,may,87,1,-1,0,3,no
622,40,9,1,1,109,0,0,2,may,147,2,-1,0,3,no
623,59,5,1,0,-119,0,0,2,may,289,1,-1,0,3,no
624,30,9,1,1,484,0,0,2,may,703,1,-1,0,3,yes
625,31,4,2,2,1852,0,0,2,may,170,3,-1,0,3,no
626,35,10,1,1,533,0,0,2,may,802,1,-1,0,3,no
627,54,9,0,1,21,0,0,2,may,381,2,-1,0,3,no
628,34,0,2,3,2434,0,0,2,may,218,4,-1,0,3,no
629,32,9,1,1,90,1,1,2,may,57,2,-1,0,3,no
630,56,0,0,3,4246,0,0,2,may,304,2,-1,0,3,no
631,32,0,2,2,395,0,0,2,may,241,3,-1,0,3,no
632,42,1,1,0,15,0,0,2,may,230,1,-1,0,3,no
633,33,7,1,2,85,0,0,2,may,262,3,-1,0,3,no
634,52,2,1,2,-184,1,1,2,may,392,2,-1,0,3,no
635,52,7,1,1,660,0,0,2,may,201,2,-1,0,3,no
636,52,1,0,0,-183,0,0,2,may,145,1,-1,0,3,no
637,30,10,0,1,1144,0,0,2,may,252,1,-1,0,3,no
638,44,7,0,1,1,0,0,2,may,235,4,-1,0,3,no
639,35,0,1,1,69,1,1,2,may,235,2,-1,0,3,no
640,55,4,2,1,220,0,0,2,may,328,2,-1,0,3,no
641,33,1,1,0,332,0,0,2,may,116,2,-1,0,3,no
642,37,1,2,1,240,0,0,2,may,246,1,-1,0,3,no
643,42,9,2,1,0,0,0,2,may,293,1,-1,0,3,no
644,43,10,1,1,0,0,0,2,may,37,2,-1,0,3,no
645,38,2,1,2,898,0,0,2,may,132,2,-1,0,3,no
646,37,9,1,1,123,1,1,2,may,530,2,-1,0,3,no
647,31,8,2,1,252,0,0,2,may,175,3,-1,0,3,no
648,41,4,1,2,65,0,0,2,may,524,2,-1,0,3,no
649,41,9,1,1,-366,1,1,2,may,29,3,-1,0,3,no
650,29,8,2,1,209,0,0,2,may,311,2,-1,0,3,no
651,38,0,2,1,221,0,0,2,may,211,2,-1,0,3,no
652,44,6,0,2,4,0,0,2,may,312,3,-1,0,3,no
653,39,0,1,1,104,0,0,2,may,412,1,-1,0,3,no
654,28,9,2,1,312,0,0,2,may,392,1,-1,0,3,no
655,33,1,1,1,-349,0,0,2,may,191,1,-1,0,3,no
656,41,7,1,3,4,0,0,2,may,284,2,-1,0,3,no
657,40,1,1,0,-322,1,1,2,may,144,1,-1,0,3,no
658,29,0,1,1,-150,0,0,2,may,328,1,-1,0,3,no
659,38,4,1,3,1349,0,0,2,may,100,1,-1,0,3,no
660,32,0,1,2,281,0,0,2,may,226,1,-1,0,3,no
661,45,7,1,1,1259,0,0,2,may,507,1,-1,0,3,no
662,33,0,2,1,101,0,0,2,may,392,1,-1,0,3,no
663,34,1,1,1,848,0,0,2,may,684,2,-1,0,3,no
664,41,2,1,3,89,0,0,2,may,333,2,-1,0,3,no
665,41,1,1,1,140,0,0,2,may,311,3,-1,0,3,no
666,35,0,2,1,148,0,0,2,may,128,2,-1,0,3,no
667,40,9,2,1,200,0,0,2,may,322,2,-1,0,3,no
668,60,6,1,0,46,0,0,2,may,202,4,-1,0,3,no
669,47,7,0,1,201,0,0,2,may,92,2,-1,0,3,no
670,46,1,1,0,530,0,0,2,may,739,3,-1,0,3,no
671,31,1,2,1,0,0,0,2,may,273,2,-1,0,3,no
672,49,6,1,1,1,0,0,2,may,260,3,-1,0,3,no
673,29,1,1,1,43,0,0,2,may,268,2,-1,0,3,no
674,31,4,2,2,-173,0,0,2,may,396,2,-1,0,3,no
675,38,4,1,2,389,0,0,2,may,262,1,-1,0,3,no
676,37,1,1,0,215,1,1,2,may,308,3,-1,0,3,no
677,35,9,1,1,-131,0,0,2,may,467,2,-1,0,3,no
678,31,4,2,1,783,0,0,2,may,320,1,-1,0,3,no
679,41,0,1,1,0,0,0,2,may,160,3,-1,0,3,no
680,46,7,1,3,80,0,0,2,may,245,2,-1,0,3,no
681,40,7,0,1,105,0,0,2,may,189,2,-1,0,3,no
682,29,0,1,1,182,1,1,2,may,477,1,-1,0,3,no
683,49,0,1,1,82,0,0,2,may,310,1,-1,0,3,no
684,42,4,1,2,0,0,0,2,may,65,3,-1,0,3,no
685,54,7,1,1,510,0,0,2,may,196,2,-1,0,3,no
686,40,4,2,2,242,0,0,2,may,221,2,-1,0,3,no
687,53,0,1,1,244,1,1,2,may,197,2,-1,0,3,no
688,49,4,1,2,92,0,0,2,may,221,2,-1,0,3,no
689,40,1,1,0,0,0,0,2,may,64,2,-1,0,3,no
690,29,8,2,1,948,0,0,2,may,75,2,-1,0,3,no
691,36,1,1,0,23,0,0,2,may,400,2,-1,0,3,no
692,37,9,1,1,710,0,0,2,may,378,3,-1,0,3,no
693,39,7,1,1,1205,0,0,2,may,118,2,-1,0,3,no
694,36,9,1,1,368,1,1,2,may,1597,2,-1,0,3,yes
695,44,2,1,2,1631,0,0,2,may,346,2,-1,0,3,no
696,40,0,1,1,6,0,0,2,may,60,3,-1,0,3,no
697,49,1,1,1,26,0,0,2,may,276,2,-1,0,3,no
698,30,9,2,3,-48,0,0,2,may,152,2,-1,0,3,no
699,57,4,1,2,2142,0,0,2,may,251,3,-1,0,3,no
700,24,7,2,1,77,1,1,2,may,390,2,-1,0,3,no
701,46,1,1,3,401,0,0,2,may,306,2,-1,0,3,no
702,33,0,1,1,21,0,0,2,may,189,3,-1,0,3,no
703,43,7,0,1,0,0,0,2,may,125,2,-1,0,3,no
704,43,0,2,1,-497,0,0,2,may,234,2,-1,0,3,no
705,40,1,0,0,369,0,0,2,may,79,2,-1,0,3,no
706,44,9,2,3,78,0,0,2,may,13,6,-1,0,3,no
707,35,9,2,2,226,1,1,2,may,283,3,-1,0,3,no
708,47,9,1,1,503,0,0,2,may,109,2,-1,0,3,no
709,33,1,1,1,372,0,0,2,may,132,2,-1,0,3,no
710,31,0,1,1,0,1,1,2,may,144,2,-1,0,3,no
711,40,1,0,1,0,0,0,2,may,121,2,-1,0,3,no
712,36,2,1,2,125,0,0,2,may,95,3,-1,0,3,no
713,56,5,0,0,4,0,0,2,may,31,3,-1,0,3,no
714,40,0,2,3,419,0,0,2,may,112,3,-1,0,3,no
715,41,0,0,1,322,0,0,2,may,87,4,-1,0,3,no
716,53,5,1,1,303,0,0,2,may,593,2,-1,0,3,no
717,39,1,1,1,607,0,0,2,may,99,2,-1,0,3,no
718,44,1,0,1,579,0,0,2,may,198,2,-1,0,3,no
719,38,0,1,1,3047,0,0,2,may,285,2,-1,0,3,no
720,54,9,0,1,83,0,0,2,may,190,3,-1,0,3,no
721,58,4,1,2,68,0,0,2,may,172,5,-1,0,3,no
722,52,1,1,0,58,0,0,2,may,213,3,-1,0,3,no
723,28,0,2,1,251,0,0,2,may,178,2,-1,0,3,no
724,36,1,1,1,688,0,0,2,may,174,2,-1,0,3,no
725,60,5,1,0,364,0,0,2,may,631,2,-1,0,3,no
726,42,7,0,1,55,0,0,2,may,176,5,-1,0,3,no
727,42,0,1,1,101,0,0,2,may,32,3,-1,0,3,no
728,44,4,1,2,105,0,0,2,may,1529,2,-1,0,3,no
729,51,1,0,0,325,0,0,2,may,254,2,-1,0,3,no
730,49,1,1,0,198,0,0,2,may,200,2,-1,0,3,no
731,47,2,1,3,209,0,0,2,may,135,2,-1,0,3,no
732,37,1,1,1,183,0,0,2,may,112,4,-1,0,3,no
733,34,4,1,2,105,0,0,2,may,314,3,-1,0,3,no
734,35,7,1,1,109,0,0,2,may,597,3,-1,0,3,no
735,35,1,2,1,376,1,1,2,may,207,3,-1,0,3,no
736,40,1,1,0,-7,0,0,2,may,410,2,-1,0,3,no
737,55,9,1,1,0,0,0,2,may,160,3,-1,0,3,no
738,55,5,1,1,143,0,0,2,may,42,3,-1,0,3,no
739,35,4,2,2,550,0,0,2,may,55,2,-1,0,3,no
740,57,1,1,0,162,0,0,2,may,155,2,-1,0,3,no
741,53,4,1,2,115,0,0,2,may,336,3,-1,0,3,no
742,41,1,1,0,512,0,0,2,may,233,2,-1,0,3,no
743,57,1,1,3,807,0,0,2,may,211,2,-1,0,3,no
744,45,1,1,3,248,0,0,2,may,88,5,-1,0,3,no
745,43,1,1,0,1211,0,0,2,may,208,3,-1,0,3,no
746,56,6,1,3,7,0,0,2,may,305,2,-1,0,3,no
747,31,2,1,2,281,0,0,2,may,206,2,-1,0,3,no
748,37,1,2,1,88,0,0,2,may,128,2,-1,0,3,no
749,30,4,1,2,32,0,0,2,may,122,3,-1,0,3,no
750,30,0,2,1,115,0,0,2,may,66,3,-1,0,3,no
751,54,1,1,1,254,0,0,2,may,66,2,-1,0,3,no
752,36,4,1,2,144,0,0,2,may,164,2,-1,0,3,no
753,55,10,1,2,383,0,0,2,may,343,3,-1,0,3,no
754,37,0,2,1,569,1,1,2,may,126,2,-1,0,3,no
755,38,3,1,1,0,0,0,2,may,59,3,-1,0,3,no
756,48,0,1,1,3754,0,0,2,may,249,3,-1,0,3,no
757,55,3,0,2,6920,0,0,2,may,406,3,-1,0,3,no
758,59,7,1,1,307,1,1,2,may,250,7,-1,0,3,no
759,37,9,1,1,-421,0,0,2,may,183,5,-1,0,3,no
760,33,1,0,1,60,0,0,2,may,190,3,-1,0,3,no
761,44,1,1,0,67,0,0,2,may,220,2,-1,0,3,no
762,57,9,1,1,402,0,0,2,may,153,3,-1,0,3,no
763,30,6,2,2,800,0,0,2,may,95,2,-1,0,3,no
764,42,9,1,2,239,1,1,2,may,191,3,-1,0,3,no
765,51,1,0,1,421,0,0,2,may,216,2,-1,0,3,no
766,44,0,0,1,161,0,0,2,may,89,2,-1,0,3,no
767,46,9,1,1,289,0,0,2,may,51,3,-1,0,3,no
768,29,8,2,1,110,0,0,2,may,169,3,-1,0,3,no
769,39,1,1,0,245,0,0,2,may,148,3,-1,0,3,no
770,42,7,1,1,0,0,0,2,may,132,3,-1,0,3,no
771,50,1,1,0,156,0,0,2,may,117,3,-1,0,3,no
772,42,9,2,1,0,0,0,2,may,275,4,-1,0,3,no
773,39,0,1,1,20,0,0,2,may,124,2,-1,0,3,no
774,55,9,2,2,92,0,0,2,may,118,3,-1,0,3,no
775,46,7,1,1,89,0,0,2,may,479,2,-1,0,3,no
776,42,1,1,1,166,0,0,2,may,285,3,-1,0,3,no
777,45,4,1,2,103,0,0,2,may,35,4,-1,0,3,no
778,43,1,1,0,-454,0,0,2,may,322,2,-1,0,3,no
779,42,0,1,1,445,0,0,2,may,202,2,-1,0,3,no
780,30,0,1,1,4,0,0,2,may,172,8,-1,0,3,no
781,47,1,1,1,1001,0,0,2,may,201,4,-1,0,3,no
782,51,7,0,1,-69,0,0,2,may,216,3,-1,0,3,no
783,38,9,2,1,42,0,0,2,may,195,2,-1,0,3,no
784,57,9,1,3,1617,0,0,2,may,96,2,-1,0,3,no
785,42,4,0,2,221,0,0,2,may,720,2,-1,0,3,no
786,32,9,0,1,210,1,1,2,may,188,2,-1,0,3,no
787,46,4,1,2,0,0,0,2,may,70,2,-1,0,3,no
788,29,8,2,2,185,0,0,2,may,141,3,-1,0,3,no
789,59,5,1,1,836,0,0,2,may,106,1,-1,0,3,no
790,32,1,2,1,301,0,0,2,may,395,2,-1,0,3,no
791,44,1,1,0,503,0,0,2,may,629,2,-1,0,3,no
792,40,5,1,0,407,0,0,2,may,502,1,-1,0,3,no
793,31,1,2,1,53,0,0,2,may,446,1,-1,0,3,no
794,46,6,1,2,2303,0,0,2,may,241,1,-1,0,3,no
795,43,4,1,2,144,0,0,2,may,131,3,-1,0,3,no
796,34,7,1,1,205,0,0,2,may,312,1,-1,0,3,no
797,39,4,1,2,305,0,0,2,may,275,6,-1,0,3,no
798,30,1,0,1,251,1,1,2,may,120,2,-1,0,3,no
799,56,5,1,1,0,0,0,2,may,333,4,-1,0,3,no
800,29,9,1,1,8,0,0,2,may,113,1,-1,0,3,no
801,40,1,0,1,139,0,0,2,may,91,1,-1,0,3,no
802,36,7,1,1,184,0,0,2,may,128,3,-1,0,3,no
803,37,1,2,1,238,0,0,2,may,200,2,-1,0,3,no
804,35,0,1,1,0,0,0,2,may,326,1,-1,0,3,no
805,35,1,1,0,0,0,0,2,may,292,1,-1,0,3,no
806,47,7,1,0,222,0,0,2,may,68,1,-1,0,3,no
807,31,7,1,1,414,0,0,2,may,215,1,-1,0,3,no
808,56,5,2,0,223,0,0,2,may,97,1,-1,0,3,no
809,57,9,1,1,197,0,0,2,may,32,1,-1,0,3,no
810,36,1,1,1,-251,0,0,2,may,162,1,-1,0,3,no
811,45,6,0,1,-139,0,0,2,may,152,3,-1,0,3,no
812,47,1,1,3,733,0,0,2,may,268,1,-1,0,3,no
813,29,9,2,2,0,0,0,2,may,104,2,-1,0,3,no
814,57,7,1,1,1,0,0,2,may,852,1,-1,0,3,no
815,45,1,1,0,97,0,0,2,may,923,3,-1,0,3,no
816,31,1,2,0,435,0,0,2,may,159,2,-1,0,3,no
817,31,4,0,2,0,0,0,2,may,953,3,-1,0,3,no
818,37,9,2,2,147,0,0,2,may,416,2,-1,0,3,no
819,30,9,2,2,3,0,0,2,may,174,1,-1,0,3,no
820,58,7,0,1,1109,1,1,2,may,180,1,-1,0,3,no
821,33,7,1,1,404,0,0,2,may,139,1,-1,0,3,no
822,39,1,1,0,981,0,0,2,may,294,1,-1,0,3,no
823,33,1,2,0,95,0,0,2,may,102,1,-1,0,3,no
824,34,7,1,1,302,0,0,2,may,124,1,-1,0,3,no
825,36,7,0,1,-290,1,1,2,may,128,1,-1,0,3,no
826,37,7,2,1,259,0,0,2,may,130,1,-1,0,3,no
827,35,1,1,1,527,1,1,2,may,143,1,-1,0,3,no
828,55,5,1,1,102,0,0,2,may,74,1,-1,0,3,no
829,34,4,2,2,872,0,0,2,may,105,2,-1,0,3,no
830,40,4,0,2,490,0,0,2,may,477,2,-1,0,3,no
831,42,1,2,0,19,0,0,2,may,158,1,-1,0,3,no
832,37,1,1,1,16,0,0,2,may,250,1,-1,0,3,no
833,42,4,1,2,386,0,0,2,may,168,1,-1,0,3,no
834,35,9,2,1,539,0,0,2,may,520,1,-1,0,3,no
835,44,9,0,1,-329,0,0,2,may,171,1,-1,0,3,no
